OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_976	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_978	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	
OTU_1592	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Serratia symbiotica
OTU_632	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_397	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1006	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	
OTU_341	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas virosa
OTU_556	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitaleaceae UCG-011	
OTU_681	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1916	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_2034	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae		
OTU_35	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_828	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1326	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_2261	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
OTU_1122	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1152	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_385	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_529	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma amphoriforme A39
OTU_1422	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	
OTU_1537	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella multisaccharivorax
OTU_83	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp.
OTU_1048	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	
OTU_2045	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_782	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
OTU_71	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	
OTU_138	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-003	
OTU_297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp.
OTU_910	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	
OTU_1428	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Triticum aestivum (bread wheat)		
OTU_2366	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-002	
OTU_165	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
OTU_1135	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_2160	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_610	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_147	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 2	
OTU_1371	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	
OTU_1019	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_2127	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_421	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
OTU_1575	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	
OTU_2174	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_236	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Family XIII UCG-001	
OTU_224	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	
OTU_463	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae FCS020 group	
OTU_149	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1981	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
OTU_1658	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_2302	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	
OTU_966	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	
OTU_130	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus 3	
OTU_2113	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_2121	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_115	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	
OTU_1002	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriales Incertae Sedis		
OTU_1378	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_490	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio 2	Butyrivibrio sp. canine oral taxon 113
OTU_1946	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_626	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_2035	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1040	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	
OTU_2106	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	
OTU_1806	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus
OTU_823	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Ezakiella	uncultured Peptostreptococcus sp.
OTU_1726	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	uncultured actinobacterium
OTU_1085	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_36	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2111	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1942	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	
OTU_1516	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_2211	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_2025	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
OTU_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	
OTU_624	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Family XIII AD3011 group	
OTU_200	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	
OTU_2042	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2060	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1619	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1848	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1518	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_2046	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Schlegelella	
OTU_133	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_1169	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	
OTU_747	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	metagenome
OTU_662	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitaleaceae UCG-011	
OTU_2290	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_2103	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia 92A2
OTU_118	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	
OTU_228	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_878	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	
OTU_599	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Peptoniphilus	Peptoniphilus asaccharolyticus
OTU_264	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_54	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	
OTU_335	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_309	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Syphacia muris
OTU_424	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_1890	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_710	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group		
OTU_1055	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_539	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Mogibacterium	
OTU_1120	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1287	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium kashiwanohense
OTU_1821	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_510	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 2	
OTU_1145	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_557	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group		
OTU_890	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1562	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriales Incertae Sedis	Phoenicibacter	
OTU_1237	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_353	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
OTU_1580	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1779	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1802	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1494	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1107	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	[Eubacterium] nodatum group	
OTU_2298	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1203	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_1655	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae		
OTU_1007	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	
OTU_1764	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae		
OTU_1415	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Hydrogenophilaceae	Hydrogenophilus	
OTU_85	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
OTU_268	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
OTU_1173	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_1540	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-009	uncultured rumen bacterium
OTU_2218	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		
OTU_957	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1486	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1509	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1892	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1961	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_497	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio 2	Eubacterium sp. oral clone GI038
OTU_2104	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma pneumoniae
OTU_1216	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Triticum aestivum (bread wheat)	
OTU_1437	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		gut metagenome
OTU_752	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_154	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	
OTU_982	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	Bacteroidales genomosp. P1
OTU_677	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae NK3B31 group	
OTU_2273	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
OTU_645	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	
OTU_2380	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_442	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella sp. oral clone FW035
OTU_2063	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium			
OTU_1944	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_913	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_1473	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	SR1 bacterium human oral taxon HOT-345		
OTU_307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	
OTU_513	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
OTU_1822	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	
OTU_1858	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Peptoniphilus	
OTU_1499	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
OTU_1922	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
OTU_720	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae		
OTU_1564	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_678	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
OTU_1953	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	
OTU_533	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_2333	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
OTU_2358	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
OTU_1648	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1744	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1840	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1248	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	
OTU_820	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
OTU_1923	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_2137	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_438	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	
OTU_1866	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_203	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	
OTU_2304	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1491	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_523	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	
OTU_1414	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_182	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Johnsonella	uncultured Lachnospiraceae bacterium
OTU_495	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
OTU_2054	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Neisseria	uncultured Neisseria sp.
OTU_478	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	
OTU_379	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 2	
OTU_506	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus 2	
OTU_1086	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
OTU_1259	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-006	uncultured Erysipelotrichaceae bacterium
OTU_1614	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	
OTU_1250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella 3	
OTU_779	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	uncultured Capnocytophaga sp.
OTU_818	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_1827	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
OTU_2323	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_452	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_1103	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1784	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae		
OTU_964	Bacteria	Patescibacteria	Gracilibacteria				
OTU_1453	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_1930	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
OTU_2140	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
OTU_950	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1686	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1720	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_63	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum subsp. longum
OTU_1682	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus silvanus
OTU_1968	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_1528	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae		uncultured Leptospiraceae bacterium
OTU_1613	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis subsp. hyointestinalis
OTU_1281	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	uncultured Erysipelotrichaceae bacterium		
OTU_407	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	
OTU_20	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera elsdenii
OTU_1526	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	
OTU_1824	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	
OTU_2375	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	
OTU_1852	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_1569	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1870	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
OTU_1306	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1222	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1016	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	
OTU_391	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-008	
OTU_474	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured Treponema sp.
OTU_361	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
OTU_392	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group		
OTU_312	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
OTU_1442	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	uncultured Firmicutes bacterium
OTU_1445	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	
OTU_1987	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
OTU_1642	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Parvimonas	
OTU_1830	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_1853	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_2090	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Triticum aestivum (bread wheat)		
OTU_1943	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_505	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-001	
OTU_1954	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_1718	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1991	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_1376	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1937	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_1330	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	Cardiobacterium valvarum
OTU_708	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	uncultured Clostridiales bacterium
OTU_74	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus hongkongensis
OTU_1088	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	
OTU_124	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Oceanivirga	
OTU_1527	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter	
OTU_93	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus] torques group	uncultured Clostridium sp.
OTU_1778	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus] torques group	
OTU_486	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	metagenome	
OTU_1436	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
OTU_2023	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
OTU_389	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
OTU_1636	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_983	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_773	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	metagenome
OTU_1341	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2281	Bacteria	Firmicutes	Bacilli	Bacillales	Family XI	Gemella	
OTU_192	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Allisonella	
OTU_1933	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
