OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_2049	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae		
OTU_1311	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_927	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_1729	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Curtobacterium	
OTU_640	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1049	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_267	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1458	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_862	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	1-68	
OTU_1371	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_339	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_3	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	dispar
OTU_439	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	
OTU_1270	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
OTU_287	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_2103	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	
OTU_1028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_641	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_2042	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_2060	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_858	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii
OTU_1303	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1661	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2220	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2222	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1019	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_392	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1181	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_305	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_662	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_2200	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_901	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae		
OTU_1297	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_1688	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	pneumotropica
OTU_409	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1174	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_590	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2240	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1092	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	
OTU_1962	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_515	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae		
OTU_1833	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	
OTU_64	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_1252	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_1769	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_1212	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	parahaemolyticus
OTU_2105	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	
OTU_1219	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_764	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1567	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2137	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_2082	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
OTU_28	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_527	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2022	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
OTU_1513	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_1682	Bacteria	[Thermi]	Deinococci	Thermales	Thermaceae	Meiothermus	
OTU_334	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae
OTU_721	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_698	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1657	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_71	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_1071	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
OTU_1068	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	
OTU_1376	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1563	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_833	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_1483	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
OTU_855	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_860	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1724	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU_361	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae		
OTU_1540	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1355	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
OTU_2359	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_523	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1798	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_2179	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1812	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1448	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_544	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_739	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_1617	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	
OTU_405	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	
OTU_2281	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella	
OTU_1200	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1822	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_441	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_49	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1500	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1560	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1598	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_2270	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_619	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1033	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_1434	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1717	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1759	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	
OTU_1271	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1964	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Odoribacter	
OTU_1517	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1758	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2015	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		
OTU_2046	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	
OTU_2278	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alkalibacterium	
OTU_1194	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1374	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1375	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_2383	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_85	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_2009	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas	
OTU_2140	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_793	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1414	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1102	Bacteria	Verrucomicrobia	Opitutae	[Cerasicoccales]	[Cerasicoccaceae]		
OTU_1057	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2185	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1655	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae		
OTU_355	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	durum
OTU_341	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas	
OTU_1249	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1141	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	
OTU_846	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_301	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	formigenes
OTU_356	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	alactolyticus
OTU_1810	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_125	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_407	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_431	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1157	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_797	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1716	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_2262	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2035	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_968	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_561	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	luteus
OTU_1097	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1282	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1094	Bacteria	Tenericutes	RF3	ML615J-28			
OTU_178	Bacteria	Spirochaetes	[Brachyspirae]	[Brachyspirales]	Brachyspiraceae	Brachyspira	
OTU_1387	Bacteria	Spirochaetes	[Brachyspirae]	[Brachyspirales]	Brachyspiraceae	Brachyspira	
OTU_1720	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1429	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45			
OTU_2125	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_812	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_626	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1768	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	
OTU_384	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_552	Bacteria	Spirochaetes	[Brachyspirae]	[Brachyspirales]	Brachyspiraceae	Brachyspira	
OTU_2040	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_2242	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1044	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_602	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_720	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae		
OTU_1651	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1918	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_394	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_427	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_655	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	
OTU_818	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1255	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1603	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1681	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1940	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1977	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_2161	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_279	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2157	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1275	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2037	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_787	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1628	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
OTU_1167	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	
OTU_1399	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1595	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_647	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	
OTU_1411	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	bifidum
OTU_2346	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_1850	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_2017	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_877	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_953	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_1302	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_689	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1166	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1596	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_886	Bacteria	GN02	BD1-5				
OTU_1288	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1017	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_211	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_702	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales			
OTU_2108	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]			
OTU_900	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1293	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU_2126	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_417	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2365	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		
OTU_2212	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_34	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori
OTU_424	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2039	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_337	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1511	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]		
OTU_475	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Cloacibacterium	
OTU_206	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1570	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_253	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	
OTU_1770	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_735	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	
OTU_2081	Bacteria	Chloroflexi	Ktedonobacteria	JG30-KF-AS9			
OTU_1658	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_724	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae		
OTU_2175	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1884	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1445	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_2300	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2072	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	
OTU_1726	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	aggregatus
OTU_2248	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1330	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	valvarum
OTU_415	Bacteria	Tenericutes	Mollicutes				
OTU_1142	Bacteria	Tenericutes	Mollicutes				
OTU_1831	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1974	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1804	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_41	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_216	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2079	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	
OTU_1693	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	luteciae
OTU_2294	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_1238	Bacteria	SR1					
OTU_1431	Bacteria	SR1					
OTU_1647	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1070	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_836	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2148	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_871	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae		
OTU_842	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_1838	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_2076	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_876	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_186	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Barnesiellaceae]		
OTU_207	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
OTU_1527	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Flavisolibacter	
OTU_143	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus
OTU_1369	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_830	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_2194	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_758	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_474	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	amylovorum
OTU_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1009	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_716	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_59	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2315	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_715	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
OTU_2086	Bacteria	Cyanobacteria	Chloroplast	Streptophyta			
OTU_1361	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_448	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1932	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1744	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_921	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1852	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_494	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_961	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1236	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_530	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1454	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_1579	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_631	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1545	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	parvula
OTU_200	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae		
OTU_276	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	
OTU_1776	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1261	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_219	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	formicigenerans
OTU_187	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	guillouiae
OTU_410	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_275	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_540	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_435	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
OTU_1508	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_1679	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_2002	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU_1496	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_1737	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	
OTU_710	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2123	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1756	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1643	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_202	Bacteria	Firmicutes	Clostridia	Clostridiales			
